,Unnamed: 0,id,spkid,full_name,pdes,name,prefix,neo,pha,H,G,M1,M2,K1,K2,PC,diameter,extent,albedo,rot_per,GM,BV,UB,IR,spec_B,spec_T,H_sigma,diameter_sigma,orbit_id,epoch,epoch_mjd,epoch_cal,equinox,e,a,q,i,om,w,ma,ad,n,tp,tp_cal,per,per_y,moid,moid_ld,moid_jup,t_jup,sigma_e,sigma_a,sigma_q,sigma_i,sigma_om,sigma_w,sigma_ma,sigma_ad,sigma_n,sigma_tp,sigma_per,class,producer,data_arc,first_obs,last_obs,n_obs_used,n_del_obs_used,n_dop_obs_used,condition_code,rms,two_body,A1,A2,A3,DT,Object,Orbit ID,H (mag),Estimated Diameter (m),OCC,"Min. delta-V [delta-V, dur.] (km/s), (d)","Min. Duration [delta-V, dur.] (km/s), (d)",Viable Trajectories,Next Optical Opportunity (yyyy-mm [Vp]),Next Goldstone Radar Opportunity (yyyy-mm [SNR]),spec_B_clean,new_spec,diameter_clean,est_volume,est_density,est_mass,est_mass_th_tonnes
502,502,bK16N56J,3757570,       (2016 NJ56),2016 NJ56,,,Y,N,24.4,,,,,,,,,,,,,,,,,,,JPL 3,2457576.5,57576.0,20160707.0,J2000,0.1407088092451834,1.253307354470728,1.076955969004921,3.292496530568827,252.4855394265569,5.736262165692408,17.42784865315101,1.429658739936535,0.7024536794705283,2457551.690038628,20160612.1900386,512.4893078663188,1.40311925493859,0.0618974,24.088611158,3.59383,5.122,0.05376,0.10331,0.021392,0.51464,6.6815,29.453,19.477,0.11784,0.086851,24.66,63.364,AMO,Otto Matic,1.0,2016-07-06,2016-07-07,8.0,,,9.0,0.32893,,,,,,(2016 NJ56),4,24.4,23 - 103,9,"8.698, 354","9.950, 258",57535,? 2023-12 [23.4] ?,none,nan,S,63.0,130924.30304202782,2.71,58937679.538172916,58.937679538172915
503,503,bK16P02D,3756935,       (2016 PD2),2016 PD2,,,Y,N,24.6,,,,,,,,,,,,,,,,,,,8,2458600.5,58600.0,20190427.0,J2000,0.2605589535323423,1.237856547266054,0.9153219406872528,4.485020382510544,129.9246013880074,274.873578395153,292.0693592496909,1.560391153844856,0.7156465744160285,2458695.422051161,20190730.9220512,503.0416030339584,1.37725284882672,0.0435535,16.949715595,3.81688,5.142,0.00015923,0.00022227,3.2749e-05,0.0027972,0.0022156,0.0049026,0.17037,0.00028018,0.00019275,0.26363,0.13549,APO,Otto Matic,36.0,2016-08-03,2016-09-08,30.0,,,7.0,0.34077,,,,,,(2016 PD2),9,24.6,21 - 94,6,"9.824, 322","9.899, 314",12265,? 2027-07 [21.9] ?,none,nan,Sq,57.5,99541.03597975784,2.71,44735520.5354336,44.735520535433594
504,504,bK16P08C,3756946,       (2016 PC8),2016 PC8,,,Y,N,24.7,,,,,,,,,,,,,,,,,,,7,2458600.5,58600.0,20190427.0,J2000,0.1624358605515533,1.075397859108853,0.9007146824292084,8.805937124558904,129.9690295893831,305.3457947237292,55.72106776111087,1.250081035788498,0.8837925220112989,2458537.4523204,20190222.9523204,407.3354220974022,1.11522360601616,0.02206,8.5850902,3.91282,5.725,0.00010909,8.9497e-05,4.238e-05,0.0076703,0.0023289,0.0080944,0.089721,0.00010403,0.00011033,0.093648,0.050849,APO,Otto Matic,34.0,2016-08-03,2016-09-06,25.0,,,6.0,0.47931,,,,,,(2016 PC8),8,24.7,20 - 89,6,"7.447, 354","9.871, 322",43175,? 2026-06 [23.5] ?,none,nan,S,54.5,84759.44984553616,2.71,38114596.94092258,38.11459694092258
505,505,bK16R01Q,3758928,       (2016 RQ1),2016 RQ1,,,Y,N,24.8,,,,,,,,,,,,,,,,,,,7,2458600.5,58600.0,20190427.0,J2000,0.1980929477090766,1.122375961609548,0.9000411989365031,6.389205047661363,167.8760319738645,271.6275909423483,4.074380672082984,1.344710724282593,0.8288893104599296,2458595.5845298395,20190422.0845298,434.3161329951826,1.18909276658503,0.0397468,15.468262156,3.84221,5.541,5.1989e-06,4.2498e-06,2.4289e-06,0.00015947,3.2755e-05,6.2297e-05,0.0039453,5.0916e-06,4.7078e-06,0.0047318,0.0024667,APO,Otto Matic,225.0,2016-09-04,2017-04-17,42.0,,,4.0,0.67505,,,,,,(2016 RQ1),8,24.8,19 - 85,4,"9.103, 354","9.996, 290",31409,2035-07 [22.9],none,nan,S,52.0,73622.1766393256,2.71,32833537.243642412,32.83353724364241
506,506,bK16R34B,3759359,       (2016 RB34),2016 RB34,,,Y,N,25.0,,,,,,,,,,,,,,,,,,,8,2458600.5,58600.0,20190427.0,J2000,0.1093616532528313,1.137581409470594,1.013173625821204,9.002533347916735,346.8147679932063,313.3802454129298,98.34805222159837,1.261989193119984,0.8123259828575093,2458479.430313326,20181226.9303133,443.1718393810725,1.21333836928425,0.0333329,12.972164693,3.84695,5.492,0.00024645,0.00032055,5.7487e-06,0.01455,0.0015699,0.007714,0.35467,0.0003556,0.00034334,0.38544,0.18731,APO,Otto Matic,14.0,2016-09-11,2016-09-25,43.0,,,7.0,0.38983,,,,,,(2016 RB34),9,25.0,17 - 78,7,"7.785, 354","9.964, 178",21110,? 2022-03 [23.8] ?,none,nan,V,47.5,56115.06252857393,2.71,25562570.5611049,25.5625705611049
507,507,bK16S02T,3759757,       (2016 ST2),2016 ST2,,,Y,N,24.8,,,,,,,,,,,,,,,,,,,10,2458600.5,58600.0,20190427.0,J2000,0.0701616732715222,1.137839724007653,1.058006985056469,3.427067162699977,74.25663376042921,214.3050330818932,112.9032694269343,1.217672462958837,0.8120493748748492,2458461.465018975,20181208.965019,443.3227967886585,1.21375166814143,0.0480865,18.713823205,3.81539,5.504,5.0543e-06,9.7188e-06,4.7137e-06,0.00018601,0.00082898,0.0021429,0.011387,1.0401e-05,1.0404e-05,0.012242,0.0056799,AMO,Otto Matic,59.0,2016-09-25,2016-11-23,31.0,,,5.0,0.48395,,,,,,(2016 ST2),12,24.9,18 - 81,4,"7.036, 354","9.934, 162",287116,2022-01 [22.8],none,nan,Sk,49.5,63505.921045531715,2.71,28906702.31379864,28.90670231379864
508,508,bK16T11P,3760530,       (2016 TP11),2016 TP11,,,Y,N,24.3,,,,,,,,,,,,,,,,,,,19,2458600.5,58600.0,20190427.0,J2000,0.1776940689337782,1.036709534890189,0.8524923993331066,1.537554145695397,168.6057986124891,108.1701827559339,228.2386460423968,1.220926670447272,0.933723812383344,2458741.613841384,20190915.1138414,385.5529817549524,1.05558653457893,0.00802201,3.1219256317,3.85005,5.897,2.5119e-06,6.594e-07,2.0621e-06,1.7772e-05,0.00012231,7.5976e-05,0.0010032,7.7658e-07,8.9085e-07,0.001209,0.00036785,APO,Otto Matic,660.0,2015-01-18,2016-11-08,104.0,,,3.0,0.65727,,,,,,(2016 TP11),22,24.3,24 - 107,3,"6.330, 354","9.854, 194",346057,2033-01 [21.9],none,nan,S,65.5,147137.2118791944,2.71,66947204.99515484,66.94720499515483
509,509,bK16T11Q,3760528,       (2016 TQ11),2016 TQ11,,,Y,N,25.7,,,,,,,,,,,,,,,,,,,11,2458600.5,58600.0,20190427.0,J2000,0.168747710305173,1.032227259957151,0.8580412733247993,5.227241792211974,205.0439809427486,57.52838869137506,248.9571821131437,1.206413246589503,0.9398122201050262,2458718.654260512,20190823.1542605,383.0552447591809,1.048748103379,0.0405803,15.792635351,3.82749,5.915,5.1021e-05,1.9327e-05,3.665e-05,0.0015358,0.00038476,0.0016654,0.031446,2.2588e-05,2.6395e-05,0.036778,0.010758,APO,Otto Matic,30.0,2016-10-06,2016-11-05,41.0,,,5.0,0.61955,,,,,,(2016 TQ11),12,25.7,13 - 56,5,"8.093, 354","9.991, 282",166251,? 2036-01 [23.3] ?,none,nan,K,34.5,21500.863771627693,1.38,4853614.285724734,4.853614285724734
510,510,bK16T18B,3760536,       (2016 TB18),2016 TB18,,,Y,N,24.8,,,,,,,,,,,,,,,,,,,27,2458600.5,58600.0,20190427.0,J2000,0.0842429684944443,1.077533407898242,0.9867587949649592,1.527025307264608,190.3294678880589,305.6113977832472,348.7652868165168,1.168308020831525,0.8811664596776766,2458613.249819356,20190509.7498194,408.5493677683613,1.11854720812693,0.0116136,4.519664712,3.82162,5.736,8.1333e-07,9.7421e-07,3.5557e-08,1.5468e-05,6.3146e-05,4.9442e-05,0.0010035,1.0563e-06,1.195e-06,0.0011561,0.00055406,APO,Otto Matic,196.0,2016-10-07,2017-04-21,97.0,,,3.0,0.51794,,,,,,(2016 TB18),29,24.8,19 - 85,3,"5.483, 354","9.830, 154",957617,2026-04 [21.6],none,nan,S,52.0,73622.1766393256,2.71,33475561.39521093,33.475561395210924
511,511,bK16T55G,3760879,       (2016 TG55),2016 TG55,,,Y,N,26.0,,,,,,,,,,,,,,,,,,,21,2458600.5,58600.0,20190427.0,J2000,0.3026402784721202,1.325825284030306,0.924577150865996,0.8257568855329691,11.47748179710665,73.78057679139629,200.2309070776282,1.727073417194615,0.6456165109870011,2458847.967482946,20191230.4674829,557.6065572574062,1.52664355169721,0.00689858,2.6847203786,3.49087,4.887,1.9153e-05,3.1184e-05,3.6489e-06,7.2027e-05,0.00077492,0.00063823,0.019572,4.0621e-05,2.2777e-05,0.039045,0.019672,APO,Giorgini,29.0,2016-10-09,2016-11-07,83.0,0.0,2.0,5.0,0.46671,,,,,,(2016 TG55),23,26.0,11 - 49,5,"8.231, 298","9.954, 186",22634,? 2042-10 [23.6] ?,none,nan,V,30.0,14137.166941154068,2.71,5912710.884304882,5.9127108843048815
512,512,bK16U00E,3761197,       (2016 UE),2016 UE,,,Y,N,25.1,,,,,,,,,,,,,,,,,,,10,2458600.5,58600.0,20190427.0,J2000,0.1520056234928759,1.056860042421633,0.8962113727286256,1.088147096343574,181.0633447645585,296.4977533036366,40.54402650238306,1.217508712114641,0.9071473916658702,2458555.806020968,20190313.306021,396.8484099798844,1.08651173163555,0.00463364,1.8032736788,3.82549,5.814,3.0609e-06,1.4698e-06,1.9889e-06,2.2262e-05,0.00028584,0.00019533,0.0015112,1.6932e-06,1.8924e-06,0.0015727,0.00082785,APO,Otto Matic,240.0,2016-09-30,2017-05-28,69.0,,,3.0,0.25851,,,,,,(2016 UE),11,25.1,17 - 74,3,"5.390, 354","9.954, 114",757955,2029-07 [22.1],none,nan,S,45.5,49321.106615798206,2.71,22626733.28227029,22.62673328227029
513,513,bK16U05O,3761353,       (2016 UO5),2016 UO5,,,Y,N,25.8,,,,,,,,,,,,,,,,,,,5,2458600.5,58600.0,20190427.0,J2000,0.1997970850672168,0.8983162573449505,0.7188352876589376,6.67013367153993,208.5845130366636,1.536905226872795,160.4098210360154,1.077797227030963,1.157604442400622,2458461.9295046213,20181209.4295046,310.9870581123872,0.851436161840896,0.0689229,26.822724993,3.88391,6.601,0.0004044,0.0001572,0.00048907,0.016253,0.0017627,0.0091474,0.26397,0.00018861,0.00030386,0.19166,0.081632,ATE,Otto Matic,16.0,2016-10-20,2016-11-05,32.0,,,7.0,0.78053,,,,,,(2016 UO5),6,25.8,12 - 54,7,"9.396, 354","9.803, 210",48748,? 2022-11 [23.9] ?,none,nan,O,33.0,18816.569198676065,1.38,4571474.202048056,4.571474202048056
514,514,bK16U35W,3761649,       (2016 UW35),2016 UW35,,,Y,N,24.5,,,,,,,,,,,,,,,,,,,10,2458600.5,58600.0,20190427.0,J2000,0.1205856740574399,1.161968277086169,1.021851549160371,9.464251299553704,217.4627916310443,221.865459494845,318.7704462679529,1.302085005011966,0.7868875365235779,2458652.8957386767,20190618.3957387,457.4986682219653,1.2525630889034,0.0546915,21.284291055,3.8391,5.404,1.5164e-05,2.6185e-05,5.4136e-06,0.0011108,0.00036773,0.0013351,0.021991,2.9342e-05,2.6599e-05,0.029718,0.015464,AMO,Otto Matic,58.0,2016-10-11,2016-12-08,46.0,,,5.0,0.66136,,,,,,(2016 UW35),11,24.5,22 - 98,5,"9.148, 354","9.953, 338",6691,2021-08 [22.3],none,nan,Cg,60.0,113097.33552923254,1.38,26080327.50188527,26.080327501885268
515,515,bK16U41A,3761738,       (2016 UA41),2016 UA41,,,Y,N,24.4,,,,,,,,,,,,,,,,,,,12,2458600.5,58600.0,20190427.0,J2000,0.2098453347536955,1.199551022092094,0.9478308363070408,8.846988176789056,34.04321849520571,293.3562858360338,9.402102800962462,1.451271207877147,0.7501981454735432,2458587.967174029,20190414.467174,479.8732203913398,1.31382127417205,0.0410406,15.971770302,3.84471,5.265,9.1862e-05,0.0001184,1.6873e-05,0.0031513,0.00025158,0.0010948,0.11043,0.00014325,0.00011107,0.14535,0.07105,APO,Otto Matic,26.0,2016-10-26,2016-11-21,94.0,,,6.0,0.44731,,,,,,(2016 UA41),13,24.4,23 - 103,6,"9.253, 354","9.872, 338",4387,? 2037-03 [23.1] ?,none,nan,Xk,63.0,130924.30304202782,5.32,116335500.62504041,116.33550062504041
516,516,bK16V01S,3763286,       (2016 VS1),2016 VS1,,,Y,N,25.8,,,,,,,,,,,,,,,,,,,9,2458600.5,58600.0,20190427.0,J2000,0.2110637406284513,0.9322755637703652,0.7355059959844937,4.414703802743215,230.5359447279063,314.1144379809858,144.5439483814567,1.129045131556237,1.094933195229385,2458468.4883402837,20181215.9883403,328.7871822395348,0.900170245693456,0.0205978,8.016045826,3.8322,6.406,0.00032073,6.4104e-05,0.00034958,0.007994,0.0010338,0.01071,0.11995,7.7634e-05,0.00011293,0.095933,0.033911,ATE,Otto Matic,18.0,2016-11-05,2016-11-23,48.0,,,6.0,0.54384,,,,,,(2016 VS1),10,25.8,12 - 54,6,"7.741, 354","9.987, 226",134340,2043-09 [23.4],none,nan,Q,33.0,18816.569198676065,2.71,8485264.797132276,8.485264797132276
517,517,bK16V01Y,3763338,       (2016 VY1),2016 VY1,,,Y,N,24.7,,,,,,,,,,,,,,,,,,,8,2458600.5,58600.0,20190427.0,J2000,0.1283688241767426,1.11779811403465,0.9743076844690418,10.62664131606978,230.5134844287172,202.7492120903964,9.056139147428398,1.261288543600259,0.833986489369953,2458589.641144056,20190416.1411441,431.6616690900678,1.181825240493,0.0064587,2.513532279,3.90649,5.559,2.2277e-06,2.7242e-06,3.0454e-07,0.00010893,3.3978e-05,0.0003308,0.0025537,3.0739e-06,3.0488e-06,0.0030225,0.001578,APO,OSOD/JPL,4.0,2016-11-06,2016-11-10,40.0,2.0,1.0,3.0,0.32898,,,,,,(2016 VY1),9,24.7,20 - 89,4,"7.403, 170","9.937, 130",20277,2023-05 [23.1],2029-11 [3900],nan,Q,54.5,84759.44984553616,2.71,37868025.89649068,37.86802589649068
518,518,bK16W07G,3764726,       (2016 WG7),2016 WG7,,,Y,N,26.0,,,,,,,,,,,,,,,,,,,11,2458600.5,58600.0,20190427.0,J2000,0.2188868895997626,0.9538072050294594,0.7450313126427179,4.52953106057122,67.34060109430423,113.744129830731,120.0222632635885,1.162583097416201,1.058067015477428,2458487.06459231,20190103.5645923,340.2430987205083,0.931534835648209,0.0034573,1.345477441,3.79768,6.288,1.2233e-07,3.4721e-07,3.213e-07,8.8923e-06,3.0726e-06,0.00010094,0.0004022,4.232e-07,5.7774e-07,0.00031821,0.00018578,ATE,Otto Matic,17.0,2016-11-20,2016-12-07,131.0,1.0,2.0,3.0,0.33193,,,,,,(2016 WG7),13,26.0,11 - 49,3,"8.016, 354","9.997, 322",147588,2028-07 [23.7],none,nan,Sl,30.0,14137.166941154068,2.71,6526400.517152427,6.526400517152426
519,519,bK16W07L,3764800,       (2016 WL7),2016 WL7,,,Y,N,24.3,,,,,,,,,,,,,,,,,,,4,2458600.5,58600.0,20190427.0,J2000,0.1854270870367667,1.057516017828726,0.8614239031480238,10.01560734030154,242.81197584,266.1629962306775,14.32596837010811,1.253608132509428,0.9063034695687586,2458584.6929675317,20190411.1929675,397.2179430928327,1.08752345815971,0.0148622,5.783922374,3.76586,5.793,0.00018726,0.00011331,0.00010578,0.010722,0.0010081,0.0053142,0.10949,0.00013432,0.00014567,0.11827,0.063843,APO,Otto Matic,6.0,2016-11-24,2016-11-30,73.0,,,6.0,0.39652,,,,,,(2016 WL7),5,24.3,24 - 107,6,"9.612, 354","9.612, 354",11164,? 2028-11 [23.9] ?,none,nan,Xk,65.5,147137.2118791944,5.32,130890935.59226902,130.89093559226902
520,520,bK16W07S,3764802,       (2016 WS7),2016 WS7,,,Y,N,24.8,,,,,,,,,,,,,,,,,,,5,2458600.5,58600.0,20190427.0,J2000,0.1220269032783149,0.9166804067313148,0.8048207354019864,11.16771083574431,241.2634133741891,355.6221603491608,95.74677993270264,1.028540078060643,1.122993262653605,2458515.2396666417,20190131.7396666,320.5718252924591,0.877677824209334,0.0408739,15.906895663,3.95954,6.494,0.0002342,9.7804e-05,0.00030046,0.03039,0.0068818,0.018583,0.13803,0.00010974,0.00017973,0.10927,0.051305,ATE,Otto Matic,11.0,2016-11-25,2016-12-06,27.0,,,6.0,0.50804,,,,,,(2016 WS7),6,24.8,19 - 85,6,"9.429, 354","9.902, 346",3566,? 2023-11 [23.4] ?,none,nan,O,52.0,73622.1766393256,1.38,17343728.020952795,17.343728020952796
521,521,bK16W07T,3764807,       (2016 WT7),2016 WT7,,,Y,N,25.9,,,,,,,,,,,,,,,,,,,10,2458600.5,58600.0,20190427.0,J2000,0.0449759508982934,1.041685896713122,0.994835082971108,6.233389024550164,243.1629357794599,141.2309466988029,133.0384000251115,1.088536710455136,0.9270409048090958,2458456.9913378307,20181204.4913378,388.3323790055783,1.0631961095293,0.0165293,6.432707681,3.96726,5.884,2.282e-05,2.4107e-05,9.3149e-07,0.0026612,0.00030975,0.0060035,0.024906,2.5191e-05,3.2181e-05,0.021894,0.01348,APO,Otto Matic,25.0,2016-11-25,2016-12-20,63.0,,,5.0,0.39754,,,,,,(2016 WT7),12,25.9,11 - 51,5,"5.509, 354","9.844, 138",366549,2033-03 [22.9],none,nan,S,31.0,15598.53112384892,2.71,7499537.995644861,7.499537995644861
522,522,bK16W08B,3764824,       (2016 WB8),2016 WB8,,,Y,N,25.9,,,,,,,,,,,,,,,,,,,10,2458600.5,58600.0,20190427.0,J2000,0.2908947186311272,1.178832258303325,0.8359161802108831,6.677813640667495,72.4981887896253,71.50009810659384,269.8785095018412,1.521748336395767,0.7700626445289894,2458717.531375484,20190822.0313755,467.4944338069986,1.27993000357837,0.00117098,0.4557102866,3.50025,5.319,2.3793e-07,4.4651e-07,1.6791e-07,1.0104e-05,7.8912e-06,4.7885e-05,0.00033419,5.764e-07,4.3752e-07,0.00050045,0.00026561,APO,OSOD/JPL,14.0,2016-11-25,2016-12-09,62.0,1.0,3.0,2.0,0.43154,,,,,,(2016 WB8),11,25.9,11 - 51,2,"9.343, 354","9.982, 346",2437,2031-04 [22.0],none,nan,S,31.0,15598.53112384892,2.71,6659519.864428353,6.659519864428352
523,523,bK16W08M,3764835,       (2016 WM8),2016 WM8,,,Y,N,24.2,,,,,,,,,,,,,,,,,,,4,2458600.5,58600.0,20190427.0,J2000,0.2416615586490925,1.189035549659486,0.901691365439594,5.640840955375952,243.9891094375909,101.6873511384342,359.2502731194202,1.476379733879378,0.760171905626282,2458601.4862596537,20190427.9862597,473.5770913598907,1.29658341234741,0.0314345,12.233364365,3.91123,5.299,0.00039666,0.00053361,6.7572e-05,0.0077285,0.0059909,0.015287,0.50256,0.00066257,0.00051172,0.66178,0.3188,APO,Otto Matic,23.0,2016-11-25,2016-12-18,35.0,,,7.0,0.4429,,,,,,(2016 WM8),5,24.2,25 - 112,7,"8.174, 354","9.752, 314",9962,? 2029-04 [22.6] ?,none,nan,Sq,68.5,168294.66030387656,2.71,76012768.88581991,76.01276888581991
524,524,bK16W48L,3765003,       (2016 WL48),2016 WL48,,,Y,N,24.9,,,,,,,,,,,,,,,,,,,6,2458600.5,58600.0,20190427.0,J2000,0.1220950613737889,1.078434543783614,0.9467630119727396,11.4932177915651,69.85775949804825,254.9317271848255,142.3179333339354,1.210106075594489,0.8800622413139179,2458438.786513552,20181116.2865136,409.061976642159,1.11995065473555,0.0132572,5.159304524,3.94573,5.71,0.00019612,0.00018892,4.5765e-05,0.017717,2.822e-05,0.015736,0.24174,0.00021198,0.00023125,0.2322,0.10749,APO,Otto Matic,23.0,2016-11-25,2016-12-18,33.0,,,7.0,0.55903,,,,,,(2016 WL48),7,24.9,18 - 81,7,"9.429, 354","9.990, 346",11155,? 2025-05 [21.9] ?,none,nan,X,49.5,63505.921045531715,5.32,56061549.99596619,56.06154999596619
525,525,bK16X23R,3766036,       (2016 XR23),2016 XR23,,,Y,N,25.4,,,,,,,,,,,,,,,,,,,17,2458600.5,58600.0,20190427.0,J2000,0.1483424640152463,1.069685108457314,0.9110053837483396,7.064650306781474,80.96058348660152,292.8878070146712,102.363373412569,1.228364833166287,0.8908819279780286,2458485.598832744,20190102.0988327,404.0939530753154,1.10634894750257,0.00322409,1.2547191053,4.04953,5.754,8.9264e-06,6.917e-06,3.675e-06,0.00037392,4.3613e-05,0.00016732,0.0084267,7.9431e-06,8.6412e-06,0.0083444,0.0039196,APO,Otto Matic,49.0,2016-12-15,2017-02-02,87.0,,,4.0,0.47148,,,,,,(2016 XR23),18,25.4,14 - 65,4,"7.234, 354","9.971, 298",89278,2026-05 [21.6],none,nan,X,39.5,32269.327090276205,5.32,28968756.547674417,28.968756547674417
526,526,bK16Y00E,3766049,       (2016 YE),2016 YE,,,Y,N,25.9,,,,,,,,,,,,,,,,,,,7,2458600.5,58600.0,20190427.0,J2000,0.1081921996786434,1.129625224687795,1.007408586816341,8.483715065067672,83.64547986418198,7.402448847773918,341.2330552690313,1.25184186255925,0.8209231470961635,2458623.360781545,20190519.8607815,438.5306971467688,1.20063161436487,0.024272,9.44593424,3.83843,5.523,9.311e-05,0.00013857,1.8432e-05,0.0065349,0.00069142,0.0034883,0.12682,0.00015356,0.00015105,0.15869,0.080688,APO,Otto Matic,6.0,2016-12-18,2016-12-24,46.0,,,6.0,0.45904,,,,,,(2016 YE),8,25.9,11 - 51,6,"7.572, 354","9.874, 162",66416,? 2022-10 [21.4] ?,none,nan,Xk,31.0,15598.53112384892,5.32,13995787.572751692,13.995787572751691
527,527,bK16Y00Q,3766068,       (2016 YQ),2016 YQ,,,Y,N,24.8,,,,,,,,,,,,,,,,,,,8,2458600.5,58600.0,20190427.0,J2000,0.1546693423238842,1.13375889489197,0.9584011522651756,11.18784453063975,268.3466089915689,229.0411556848725,302.6710716531607,1.309116637518765,0.8164376291569012,2458670.718380804,20190706.2183808,440.939989955823,1.20722789857857,0.0188069,7.319081273,3.73518,5.494,0.00011566,0.00014268,1.0535e-05,0.007362,0.00081952,0.0033638,0.12097,0.00016474,0.00015412,0.16142,0.083234,APO,Otto Matic,18.0,2016-12-19,2017-01-06,70.0,,,6.0,0.42846,,,,,,(2016 YQ),9,24.8,19 - 85,6,"9.060, 354","9.986, 346",3456,? 2023-05 [23.9] ?,none,nan,S,52.0,73622.1766393256,2.71,33141079.26747085,33.14107926747085
528,528,bK16Y01N,3766091,       (2016 YN1),2016 YN1,,,Y,N,23.6,,,,,,,,,,,,,,,,,,,9,2458600.5,58600.0,20190427.0,J2000,0.2225765455941773,1.151806452890553,0.8954413514130916,7.672846827820246,131.9397858066935,41.52497076780343,260.3794958324856,1.408171554368015,0.7973239561241081,2458725.443573314,20190829.9435733,451.5103268061895,1.2361679036446,0.0315207,12.266910819,3.56162,5.427,6.6045e-06,6.0567e-06,2.903e-06,0.0002049,0.00016292,0.00026205,0.0049596,7.4048e-06,6.289e-06,0.0072057,0.0035614,APO,Otto Matic,184.0,2016-12-15,2017-06-17,38.0,,,4.0,0.38914,,,,,,(2016 YN1),11,23.6,33 - 148,4,"8.940, 354","9.822, 338",5591,2021-11 [23.5],none,nan,C,90.5,388100.640901879,1.38,89200290.06915233,89.20029006915232
529,529,bK16Y08F,3766177,       (2016 YF8),2016 YF8,,,Y,N,22.6,,,,,,,,,,,,,,,,,,,7,2458600.5,58600.0,20190427.0,J2000,0.2093663825024893,1.168774295327852,0.9240722491531638,7.782982007307472,217.8015458515838,181.9548888187862,341.5491415179432,1.413476341502541,0.7800242353130975,2458624.1542118136,20190520.6542118,461.5241215620665,1.26358417949916,0.0680698,26.490724066,3.95496,5.37,0.00023129,0.00026846,5.8078e-05,0.0072216,0.0074311,0.0038479,0.244,0.00032467,0.00026875,0.32097,0.15901,APO,Otto Matic,36.0,2016-12-22,2017-01-27,46.0,,,7.0,0.33923,,,,,,(2016 YF8),8,22.6,53 - 235,7,"9.451, 354","9.959, 338",5824,2021-07 [23.7],none,nan,Sq,144.0,1563457.5663561106,2.71,705730467.8242233,705.7304678242233
530,530,bK17A04R,3766341,       (2017 AR4),2017 AR4,,,Y,N,24.8,,,,,,,,,,,,,,,,,,,12,2458600.5,58600.0,20190427.0,J2000,0.0906090453857183,1.02435628381731,0.9315403388057614,7.703832896769445,104.9969146902003,242.1786115228088,189.1056186720527,1.117172228828858,0.9506650327085914,2458780.262982174,20191023.7629822,378.6822777885334,1.03677557231631,0.0363917,14.162557889,4.01858,5.955,3.8602e-06,1.7425e-06,2.4523e-06,0.00030633,2.3157e-05,0.00021469,0.0026947,1.9004e-06,2.4257e-06,0.0032924,0.00096624,APO,Otto Matic,58.0,2016-12-27,2017-02-23,67.0,,,4.0,0.52924,,,,,,(2017 AR4),13,24.8,19 - 85,4,"6.411, 354","9.973, 162",309011,2043-04 [22.6],none,nan,S,52.0,73622.1766393256,2.71,32999667.59475,32.999667594749994
531,531,bK17A21E,3766658,       (2017 AE21),2017 AE21,,,Y,N,24.824,,,,,,,,,,,,,,,,,0.38142,,JPL 4,2457757.5,57757.0,20170104.0,J2000,0.1787314140592358,1.099340323714687,0.9028536731248228,3.055309361336454,247.0393737306374,124.9634565611889,76.00427676122908,1.295826974304551,0.8550782045802142,2457668.614239196,20161007.1142392,421.0141225348338,1.15267384677573,0.00716673,2.7890763141,4.05535,5.636,0.21479,0.42216,0.11074,2.9876,39.857,58.125,120.94,0.49761,0.49254,90.238,242.51,APO,Otto Matic,1.0,2017-01-03,2017-01-04,5.0,,,9.0,0.21492,,,,,,(2017 AE21),5,24.8,19 - 85,9,"7.557, 354","9.901, 162",171044,? 2024-03 [23.4] ?,none,nan,Ld,52.0,73622.1766393256,2.71,33014965.11877947,33.014965118779465
532,532,bK17A21G,3766660,       (2017 AG21),2017 AG21,,,Y,Y,21.1,,,,,,,,,,,,,,,,,,,JPL 2,2457759.5,57759.0,20170106.0,J2000,0.1025048309384712,1.073766442294372,0.9637001946595836,12.06230070351951,17.48933314619762,20.59559649193658,54.74567126741216,1.18383268992916,0.8858074594940064,2457697.696872604,20161105.1968726,406.4088602343,1.11268681788994,0.0291521,11.345122757,3.98012,5.73,0.3701,0.39861,0.040399,35.816,14.742,40.584,19.38,0.43947,0.49325,13.609,226.3,APO,Otto Matic,1.0,2017-01-05,2017-01-06,13.0,,,9.0,0.46345,,,,,,(2017 AG21),4,20.9,113 - 507,9,"9.317, 354","9.928, 346",4391,? 2024-03 [22.7] ?,none,nan,V,310.0,15598531.12384892,2.71,7045779280.705964,7045.779280705964
