,id,new_spec,est_mass,hydrogen_kg,nitrogen_kg,ammonia_kg,iron_kg,water_kg,nickel_kg,cobalt_kg,magnesium silicate_kg,iron silicate_kg,aluminum_kg,nickel-iron_kg,platinum_kg
579,bK17S11U,C,79257212.31922266,18625444.895017322,79257.21231922266,79257.21231922266,13156697.244990962,15851442.463844532,1109600.9724691173,158514.4246384453,0.0,0.0,0.0,0.0,0.0
580,bK17S11Z,Sq,33051355.70478763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.305135570478763e-23,0.0,0.0,0.0,0.0
581,bK17S14F,S,59534038.598878495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.95340385988785e-23,0.0,0.0,0.0,0.0
582,bK17S16L,Sq,6723755.521703777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.723755521703778e-24,0.0,0.0,0.0,0.0
583,bK17S17V,C,5017839.373431268,1179192.2527563479,5017.8393734312685,5017.8393734312685,832961.3359895905,1003567.8746862537,70249.75122803776,10035.678746862537,0.0,0.0,0.0,0.0,0.0
584,bK17S19V,Sq,24873508.089896187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4873508089896188e-23,0.0,0.0,0.0,0.0
585,bK17S20B,Sr,25622611.08672069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.562261108672069e-23,0.0,0.0,0.0,0.0
586,bK17S21O,Sr,16651821.254673578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.665182125467358e-23,0.0,0.0,0.0,0.0
587,bK17U04Y,Sq,19452768.74732867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.945276874732867e-23,0.0,0.0,0.0,0.0
588,bK17U05D,Sl,7253899.874369712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.253899874369713e-24,0.0,0.0,0.0,0.0
589,bK17U05J,X,74753539.47514881,0.0,0.0,0.0,6578311473.813095,0.0,747535394.7514881,37376769.737574406,0.0,0.0,0.0,0.0,0.0
590,bK17U07N,Sq,9806119.586020356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.806119586020358e-24,0.0,0.0,0.0,0.0
591,bK17V01G,S,75763164.4416712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.57631644416712e-23,0.0,0.0,0.0,0.0
592,bK17V13V,Sk,116780207.3376629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.167802073376629e-22,0.0,0.0,0.0,0.0
593,bK17W13X,O,29960679.607421964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88833415.03600612,37450849.509277456
594,bK17W14Z,Xk,44142270.10139039,0.0,0.0,0.0,3884519768.9223547,0.0,441422701.0139039,22071135.050695196,0.0,0.0,0.0,0.0,0.0
595,bK17W16J,Xc,99894989.42767471,0.0,0.0,0.0,8790759069.635374,0.0,998949894.2767471,49947494.713837355,0.0,0.0,0.0,0.0,499474.94713837357
596,bK17W16O,Sr,25841638.566290956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5841638566290958e-23,0.0,0.0,0.0,0.0
597,bK17X02S,Sq,6015126.330024805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.015126330024805e-24,0.0,0.0,0.0,0.0
598,bK17X61N,X,2085632784.7870507,0.0,0.0,0.0,183535685061.26047,0.0,20856327847.870506,1042816392.3935254,0.0,0.0,0.0,0.0,0.0
599,bK17X61R,V,355397103.86523825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5539710386523827e-22,0.0,0.0,0.0,0.0
600,bK17X62C,S,932737573.5474591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.327375735474592e-22,0.0,0.0,0.0,0.0
601,bK17Y01C,Q,175280498.7977801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2333859841.492442,0.0
602,bK17Y02C,V,202962646.42380053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0296264642380053e-22,0.0,0.0,0.0,0.0
603,bK18A03F,L,531294515.4586831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.312945154586831e-22,0.0,3719061608.2107816,0.0,0.0
604,bK18A03G,K,3404739.5550121125,800113.7954278464,3404.7395550121128,3404.7395550121128,282593.38306600536,340473.9555012113,23833.176885084788,3404.7395550121128,0.0,0.0,0.0,0.0,0.0
605,bK18A03L,X,130734023.74547884,0.0,0.0,0.0,11504594089.602139,0.0,1307340237.4547884,65367011.87273942,0.0,0.0,0.0,0.0,0.0
606,bK18A04B,S,11003312.79435083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1003312794350832e-23,0.0,0.0,0.0,0.0
607,bK18A11W,D,3193263.9190733633,0.0,0.0,0.0,0.0,73.44507013868736,0.0,0.0,0.0,0.0,0.0,0.0,0.0
608,bK18B05G,S,101365448.86997941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0136544886997942e-22,0.0,0.0,0.0,0.0
609,bK18B06Y,Sq,265705995.55608696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6570599555608697e-22,0.0,0.0,0.0,0.0
610,bK18C00Y,Sq,203139949.21146333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0313994921146335e-22,0.0,0.0,0.0,0.0
611,bK18C02S,Sq,12696056.402447343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2696056402447344e-23,0.0,0.0,0.0,0.0
612,bK18C03Q,Sq,19321413.24428459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.932141324428459e-23,0.0,0.0,0.0,0.0
613,bK18D00C,K,19371143.340766575,4552218.685080145,19371.143340766575,19371.143340766575,1607804.8972836258,1937114.3340766577,135598.00338536603,19371.143340766575,0.0,0.0,0.0,0.0,0.0
614,bK18D01B,Sr,6169918.547889224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.169918547889225e-24,0.0,0.0,0.0,0.0
615,bK18D01E,Xc,25893509.3999895,0.0,0.0,0.0,2278628827.199076,0.0,258935093.999895,12946754.69999475,0.0,0.0,0.0,0.0,129467.5469999475
616,bK18D01X,S,76216476.87476705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.621647687476705e-23,0.0,0.0,0.0,0.0
617,bK18D03Y,X,19032133.911562674,0.0,0.0,0.0,1674827784.2175152,0.0,190321339.11562675,9516066.955781337,0.0,0.0,0.0,0.0,0.0
618,bK18E01R,Sr,10967621.562612271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0967621562612272e-23,0.0,0.0,0.0,0.0
619,bK18E04L,Sq,15666201.679728523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5666201679728524e-23,0.0,0.0,0.0,0.0
620,bK18E04M,X,33617103.46280348,0.0,0.0,0.0,2958305104.7267065,0.0,336171034.62803483,16808551.73140174,0.0,0.0,0.0,0.0,0.0
621,bK18F02B,V,11125864.63685804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1125864636858042e-23,0.0,0.0,0.0,0.0
622,bK18F03O,X,18867126.355765354,0.0,0.0,0.0,1660307119.307351,0.0,188671263.55765355,9433563.177882677,0.0,0.0,0.0,0.0,0.0
623,bK18F03V,Sq,12726324.4086447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2726324408644701e-23,0.0,0.0,0.0,0.0
624,bK18G04F,O,9938654.024548959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29468109.18278766,12423317.5306862
625,bK18G04S,S,28443054.05656328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.844305405656328e-23,0.0,0.0,0.0,0.0
626,bK18H01W,S,8560918.21499242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.560918214992421e-24,0.0,0.0,0.0,0.0
627,bK18J01O,S,25082682.850337744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5082682850337744e-23,0.0,0.0,0.0,0.0
628,bK18J02K,Q,8072979.579648659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107491723.10302189,0.0
629,bK18K01D,Sq,50893388.58625286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.089338858625287e-23,0.0,0.0,0.0,0.0
630,bK18K01P,Sq,25395951.609520137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.539595160952014e-23,0.0,0.0,0.0,0.0
631,bK18K02C,Xc,853098078.1546942,0.0,0.0,0.0,75072630877.61308,0.0,8530980781.546942,426549039.0773471,0.0,0.0,0.0,0.0,4265490.390773471
632,bK18L00B,S,6003328.950498264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.003328950498265e-24,0.0,0.0,0.0,0.0
633,bK18L00C,S,13141645.570124554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3141645570124554e-23,0.0,0.0,0.0,0.0
634,bK18L00M,Xk,38336494.74208323,0.0,0.0,0.0,3373611537.303324,0.0,383364947.4208323,19168247.371041615,0.0,0.0,0.0,0.0,0.0
635,bK18L01C,S,28567208.582314845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.856720858231485e-23,0.0,0.0,0.0,0.0
636,bK18L02M,Sq,45919099.0410354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.59190990410354e-23,0.0,0.0,0.0,0.0
637,bK18L02Q,V,29147481.333649393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9147481333649394e-23,0.0,0.0,0.0,0.0
638,bK18L03O,K,6611981.75461908,1553815.7123354836,6611.98175461908,6611.98175461908,548794.4856333836,661198.175461908,46283.872282333556,6611.98175461908,0.0,0.0,0.0,0.0,0.0
639,bK18L05Q,T,14772585.898607532,0.0,0.0,0.0,88635515.3916452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
640,bK18M05Q,Sq,88649515.38426097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.864951538426097e-23,0.0,0.0,0.0,0.0
641,bK18M07D,Sq,607826921.302709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.078269213027091e-22,0.0,0.0,0.0,0.0
642,bK18N00E,S,203002396.3805604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.030023963805604e-22,0.0,0.0,0.0,0.0
643,bK18N00V,Sq,531531779.06473815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.315317790647382e-22,0.0,0.0,0.0,0.0
644,bK18N01Q,K,11791822.760284008,2771078.348666742,11791.822760284009,11791.822760284009,978721.2891035727,1179182.276028401,82542.75932198807,11791.822760284009,0.0,0.0,0.0,0.0,0.0
645,bK18N01R,S,44487497.99936107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.448749799936107e-23,0.0,0.0,0.0,0.0
646,bK18N02T,Sk,132668061.19086678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3266806119086679e-22,0.0,0.0,0.0,0.0
647,bK18P21K,V,7189208.808626426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.189208808626426e-24,0.0,0.0,0.0,0.0
648,bK18P23R,Sl,15065429.29011887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.506542929011887e-23,0.0,0.0,0.0,0.0
649,bK18R00C,A,28577236.74716486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
650,bK18R01Q,S,75896922.27124158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.589692227124159e-23,0.0,0.0,0.0,0.0
651,bK18R05O,C,5237383.0675584925,1230785.0208762456,5237.383067558492,5237.383067558492,869405.5892147098,1047476.6135116986,73323.3629458189,10474.766135116985,0.0,0.0,0.0,0.0,0.0
652,bK18S03B,V,11198334.806903023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1198334806903024e-23,0.0,0.0,0.0,0.0
653,bK18S03F,T,8542781.691416781,0.0,0.0,0.0,51256690.14850069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
654,bK18T00A,Cb,17205918.941620015,4043390.9512807033,17205.918941620013,17205.918941620013,1428091.2721544614,1720591.8941620016,120441.43259134011,17205.918941620013,0.0,0.0,0.0,0.0,0.0
655,bK18T00R,Sq,13068431.88249543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.306843188249543e-23,0.0,0.0,0.0,0.0
656,bK18T01Z,S,25603349.83786655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.560334983786655e-23,0.0,0.0,0.0,0.0
657,bK18T06D,D,14430007.875986805,0.0,0.0,0.0,0.0,331.8901811476965,0.0,0.0,0.0,0.0,0.0,0.0,0.0
658,bK18U01M,Xk,344317114.5751274,0.0,0.0,0.0,30299906082.611214,0.0,3443171145.751274,172158557.2875637,0.0,0.0,0.0,0.0,0.0
